file_name,cluster_id
00019159596_04000,2
00019159596_04001,2
00019429596_04002,2
00019459596_04003,3
00019459596_04004,3
00019459596_04005,3
00019459596_04006,3
00019459596_04007,3
00019459596_04008,3
00019459596_04009,3
00019459596_04010,3
00019459596_04011,3
00019459596_04012,3
00019459596_04013,3
00019459596_04014,3
00019459596_04015,3
00019459596_04016,3
00019459596_04017,3
00020979596_04018,3
00020979596_04019,3
00020979596_04020,3
00020979596_04021,3
00020979596_04022,3
00020979596_04023,3
00021719596_04024,2
00021719596_04025,2
00021719596_04026,2
00021719596_04027,2
00021719596_04028,2
00021719596_04029,2
00022309596_04030,3
00022309596_04031,3
00022309596_04032,3
00022309596_04033,3
00022849596_04034,2
00022849596_04035,2
00022849596_04036,2
00022849596_04037,2
00022849596_04038,2
00023049596_04039,3
00022849596_04040,2
00023049596_04041,3
00023049596_04042,3
00023049596_04043,3
00023049596_04044,3
00023049596_04045,3
00023049596_04046,3
00023049596_04047,3
00023879596_04048,3
00024089596_04049,1
00024629596_04050,1
00024629596_04051,1
00024739596_04052,3
00024739596_04053,3
00024739596_04054,3
00025529596_04055,3
00025549596_04056,2
00025529596_04057,3
00025549596_04058,2
00025529596_04059,3
00025549596_04060,2
00025529596_04061,3
00025549596_04062,2
00025529596_04063,3
00025549596_04064,2
00025549596_04065,2
00025779596_04066,2
00025779596_04067,2
00025779596_04068,2
00025779596_04069,2
00025779596_04070,2
00025779596_04071,2
00025949596_04072,3
00026859596_04073,3
00026949596_04074,3
00026949596_04075,3
00026949596_04076,3
00026949596_04077,3
00027319596_04078,3
00027329596_04079,3
00027329596_04080,3
00027329596_04081,3
00027329596_04082,3
00027329596_04083,3
00027329596_04084,3
00027329596_04085,3
00027329596_04086,3
00027329596_04087,3
00027329596_04088,3
00027329596_04089,3
00027329596_04090,3
00027459596_04091,3
00027459596_04092,3
00027459596_04093,3
00027799596_04094,3
00027799596_04095,3
00027799596_04096,3
00027979596_04097,3
00028099596_04098,3
00028099596_04099,3
00028099596_04100,3
00028199596_04101,1
00028739596_04102,2
00028739596_04103,2
00029249596_04104,3
00029249596_04105,3
00029249596_04106,3
00029249596_04107,3
00029249596_04108,3
00030359596_04109,2
00030359596_04110,2
00030359596_04111,2
00030379596_04112,3
00030359596_04113,2
00030359596_04114,2
00030359596_04115,2
00030359596_04116,2
00030589596_04117,2
00030589596_04118,2
00030589596_04119,2
00030589596_04120,2
00030589596_04121,2
00030589596_04122,2
00030589596_04123,2
00030589596_04124,2
00030819596_04125,3
00030819596_04126,3
00030819596_04127,3
00030819596_04128,3
00030819596_04129,3
00030819596_04130,3
00030819596_04131,3
00030819596_04132,3
00030819596_04133,3
00030819596_04134,3
00030819596_04135,3
00030819596_04136,3
00030819596_04137,3
00030819596_04138,3
00030819596_04139,3
00030819596_04140,3
00030819596_04141,3
00031839596_04142,1
00031839596_04143,1
00031839596_04144,1
00031989596_04145,3
00031989596_04146,3
00031989596_04147,3
00031989596_04148,3
00031989596_04149,3
00031989596_04150,3
00031989596_04151,3
00031989596_04152,3
00031989596_04153,3
00032559596_04154,3
00032559596_04155,3
00032559596_04156,3
00032559596_04157,3
00032559596_04158,3
00032559596_04159,3
00032559596_04160,3
00032559596_04161,3
00032899596_04162,3
00032899596_04163,3
00032899596_04164,3
00032899596_04165,3
00032559596_04166,3
00032899596_04167,3
00032559596_04168,3
00032559596_04169,3
00032559596_04170,3
00032559596_04171,3
00033249596_04172,3
00033249596_04173,3
00033289596_04174,3
00033289596_04175,3
00033289596_04176,3
00033289596_04177,3
00033289596_04178,3
00033289596_04179,3
00033839596_04180,2
00033839596_04181,2
00034029596_04182,2
00034109596_04183,1
00034029596_04184,2
00034029596_04185,2
00034029596_04186,2
00034189596_04187,3
00034189596_04188,3
00034189596_04189,3
00034289596_04190,2
00034189596_04191,3
00034189596_04192,3
00034289596_04193,2
00034189596_04194,3
00034289596_04195,2
00034189596_04196,3
00034289596_04197,2
00034189596_04198,3
00034289596_04199,2
00034189596_04200,3
00034189596_04201,3
00034289596_04202,2
00034189596_04203,3
00034289596_04204,2
00034289596_04205,2
00034289596_04206,2
00034189596_04207,3
00034699596_04208,3
00034719596_04209,3
00034719596_04210,3
00034719596_04211,3
00034719596_04212,3
00034719596_04213,3
00034699596_04214,3
00034719596_04215,3
00034719596_04216,3
00034719596_04217,3
00034699596_04218,3
00034719596_04219,3
00034699596_04220,3
00034719596_04221,3
00034699596_04222,3
00034699596_04223,3
00034719596_04224,3
00034719596_04225,3
00034699596_04226,3
00034699596_04227,3
00034699596_04228,3
00034699596_04229,3
00034699596_04230,3
00034699596_04231,3
00034699596_04232,3
00034699596_04233,3
00035969596_04234,3
00035969596_04235,3
00035969596_04236,3
00036049596_04237,3
00035969596_04238,3
00036049596_04239,3
00035969596_04240,3
00036049596_04241,3
00035969596_04242,3
00036049596_04243,3
00035969596_04244,3
00036049596_04245,3
00035969596_04246,3
00036049596_04247,3
00036049596_04248,3
00036049596_04249,3
00035969596_04250,3
00035969596_04251,3
00036049596_04252,3
00035969596_04253,3
00036599596_04254,3
00036599596_04255,3
00036049596_04256,3
00036049596_04257,3
00035969596_04258,3
00036049596_04259,3
00035969596_04260,3
00035969596_04261,3
00036049596_04262,3
00035969596_04263,3
00035969596_04264,3
00035969596_04265,3
00035969596_04266,3
00036969596_04267,3
00036969596_04268,3
00036969596_04269,3
00036969596_04270,3
00036969596_04271,3
00036969596_04272,3
00036969596_04273,3
00037299596_04274,2
00036969596_04275,3
00037299596_04276,2
00037299596_04277,2
00037299596_04278,2
00036969596_04279,3
00037299596_04280,2
00036969596_04281,3
00037509596_04282,3
00037299596_04283,2
00036969596_04284,3
00037509596_04285,3
00037299596_04286,2
00037299596_04287,2
00037509596_04288,3
00037299596_04289,2
00037509596_04290,3
00037699596_04291,8
00037299596_04292,2
00037509596_04293,3
00037509596_04294,3
00037509596_04295,3
00037509596_04296,3
00037699596_04297,8
00037509596_04298,3
00037509596_04299,3
00037699596_04300,8
00037509596_04301,3
00037509596_04302,3
00037509596_04303,3
00037699596_04304,8
00037509596_04305,3
00037509596_04306,3
00037509596_04307,3
00037509596_04308,3
00037509596_04309,3
00037509596_04310,3
00037509596_04311,3
00037509596_04312,3
00037509596_04313,3
00038109596_04314,8
00038749596_04315,3
00038749596_04316,3
00038749596_04317,3
00038749596_04318,3
00038749596_04319,3
00038749596_04320,3
00038829596_04321,3
00038749596_04322,3
00038829596_04323,3
00038749596_04324,3
00038829596_04325,3
00038749596_04326,3
00038829596_04327,3
00038749596_04328,3
00038829596_04329,3
00038749596_04330,3
00038829596_04331,3
00038749596_04332,3
00038749596_04333,3
00038829596_04334,3
00038749596_04335,3
00038749596_04336,3
00039109596_04337,3
00038749596_04338,3
00038749596_04339,3
00039109596_04340,3
00038749596_04341,3
00039109596_04342,3
00038749596_04343,3
00039109596_04344,3
00038749596_04345,3
00039109596_04346,3
00038749596_04347,3
00038749596_04348,3
00039109596_04349,3
00038749596_04350,3
00039109596_04351,3
00039109596_04352,3
00039109596_04353,3
00039109596_04354,3
00039619596_04355,3
00039109596_04356,3
00039109596_04357,3
00039109596_04358,3
00039109596_04359,3
00039109596_04360,3
00039109596_04361,3
00039109596_04362,3
00039109596_04363,3
00039119596_04364,8
00040059596_04365,8
00040059596_04366,8
00040059596_04367,8
00040729596_04368,3
00040729596_04369,3
00040719596_04370,8
00040729596_04371,3
00040059596_04372,8
00040729596_04373,3
00040719596_04374,8
00040729596_04375,3
00040729596_04376,3
00040729596_04377,3
00040059596_04378,8
00040059596_04379,8
00040989596_04380,2
00040989596_04381,2
00040729596_04382,3
00040729596_04383,3
00040729596_04384,3
00040729596_04385,3
00040729596_04386,3
00040729596_04387,3
00040729596_04388,3
00040729596_04389,3
00040729596_04390,3
00040729596_04391,3
00040729596_04392,3
00040729596_04393,3
00040729596_04394,3
00040729596_04395,3
00040729596_04396,3
00040729596_04397,3
00040729596_04398,3
00040729596_04399,3
00040729596_04400,3
00040729596_04401,3
00040729596_04402,3
00040729596_04403,3
00040729596_04404,3
00040729596_04405,3
00040729596_04406,3
00040729596_04407,3
00040729596_04408,3
00040729596_04409,3
00040729596_04410,3
00040729596_04411,3
00040729596_04412,3
00040729596_04413,3
00040729596_04414,3
00040729596_04415,3
00040729596_04416,3
00040729596_04417,3
00040729596_04418,3
00041869596_04419,1
00040729596_04420,3
00040729596_04421,3
00040729596_04422,3
00040729596_04423,3
00042209596_04424,1
00042209596_04425,1
00041839596_04426,8
00041839596_04427,8
00041839596_04428,8
00040729596_04429,3
00040729596_04430,3
00040729596_04431,3
00041839596_04432,8
00040729596_04433,3
00040729596_04434,3
00040729596_04435,3
00040729596_04436,3
00040729596_04437,3
00040729596_04438,3
00040729596_04439,3
00043109596_04440,2
00040729596_04441,3
00043109596_04442,2
00040729596_04443,3
00040729596_04444,3
00043109596_04445,2
00040729596_04446,3
00040729596_04447,3
00043299596_04448,2
00040729596_04449,3
00043299596_04450,2
00040729596_04451,3
00040729596_04452,3
00040729596_04453,3
00040729596_04454,3
00043299596_04455,2
00040729596_04456,3
00040729596_04457,3
00043299596_04458,2
00040729596_04459,3
00040729596_04460,3
00040729596_04461,3
00040729596_04462,3
00040729596_04463,3
00040729596_04464,3
00043999596_04465,3
00043999596_04466,3
00043999596_04467,3
00043999596_04468,3
00043999596_04469,3
00043999596_04470,3
00043999596_04471,3
00043999596_04472,3
00043999596_04473,3
00043999596_04474,3
00043999596_04475,3
00043999596_04476,3
00043999596_04477,3
00044319596_04478,2
00043999596_04479,3
00044319596_04480,2
00043999596_04481,3
00044319596_04482,2
00043999596_04483,3
00044599596_04484,1
00044599596_04485,1
00043999596_04486,3
00043999596_04487,3
00044599596_04488,1
00044319596_04489,2
00044599596_04490,1
00044319596_04491,2
00043999596_04492,3
00043999596_04493,3
00043999596_04494,3
00044319596_04495,2
00044319596_04496,2
00044319596_04497,2
00044319596_04498,2
04479959607_04499,7
04479959607_04500,7
04479959607_04501,7
04479959607_04502,7
04479959607_04503,7
00045949596_04504,3
00045949596_04505,3
00045949596_04506,3
00045949596_04507,3
00045949596_04508,3
00045949596_04509,3
04479959607_04510,7
00045949596_04511,3
00045949596_04512,3
00045949596_04513,3
00045949596_04514,3
00045949596_04515,3
00045949596_04516,3
00045949596_04517,3
00045949596_04518,3
00045949596_04519,3
00045949596_04520,3
00045949596_04521,3
00046909596_04522,2
00046909596_04523,2
00046909596_04524,2
00046909596_04525,2
00046909596_04526,2
00046909596_04527,2
00046909596_04528,2
00045569596_04529,8
00045569596_04530,8
00047469596_04531,2
00047469596_04532,2
00047469596_04533,2
00047469596_04534,2
00047469596_04535,2
00048789596_04536,3
00048769596_04537,3
00048769596_04538,3
00049289596_04539,3
00049189596_04540,1
00049479596_04541,2
00049539596_04542,3
00049479596_04543,2
00049539596_04544,3
00049539596_04545,3
00049539596_04546,3
00049479596_04547,2
00049479596_04548,2
00049479596_04549,2
00049479596_04550,2
00049479596_04551,2
00049479596_04552,2
00050139596_04553,3
00050139596_04554,3
00050139596_04555,3
00050139596_04556,3
00050649596_04557,2
00050649596_04558,2
00050139596_04559,3
00050489596_04560,1
00050489596_04561,1
00050489596_04562,1
00050939596_04563,3
00050939596_04564,3
00050939596_04565,3
00050939596_04566,3
00050939596_04567,3
00050939596_04568,3
00051199596_04569,1
00051109596_04570,3
00051109596_04571,3
00051199596_04572,1
00051199596_04573,1
00051109596_04574,3
00051109596_04575,3
00051109596_04576,3
00051109596_04577,3
00051109596_04578,3
00051109596_04579,3
00051109596_04580,3
00051109596_04581,3
00051109596_04582,3
00051759596_04583,2
00051759596_04584,2
00051379596_04585,14
00051759596_04586,2
00051759596_04587,2
00051759596_04588,2
00051759596_04589,2
00051759596_04590,2
00051759596_04591,2
00053709596_04592,3
00053709596_04593,3
00053709596_04594,3
00054849596_04595,3
00055059596_04596,2
00055059596_04597,2
00055059596_04598,2
00055239596_04599,2
00055239596_04600,2
00055239596_04601,2
00055349596_04602,3
00055239596_04603,2
00055239596_04604,2
00055349596_04605,3
00055349596_04606,3
00055349596_04607,3
00055349596_04608,3
00057239596_04609,3
00057229596_04610,1
00057229596_04611,1
00057229596_04612,1
00056649596_04613,1
00057849596_04614,1
00058309596_04615,3
00058169596_04616,3
00057849596_04617,1
00058399596_04618,3
00058399596_04619,3
00057849596_04620,1
00058399596_04621,3
00058399596_04622,3
00058399596_04623,3
00058729596_04624,3
00058729596_04625,3
00059259596_04626,2
00058729596_04627,3
00058729596_04628,3
00059489596_04629,2
00059489596_04630,2
00057749596_04631,7
00059489596_04632,2
00057749596_04633,7
00059489596_04634,2
00058729596_04635,3
00058729596_04636,3
00057749596_04637,7
00058729596_04638,3
00058729596_04639,3
00057749596_04640,7
00058729596_04641,3
00058729596_04642,3
00057749596_04643,7
00058729596_04644,3
00057749596_04645,7
00058729596_04646,3
00057749596_04647,7
00058729596_04648,3
00057749596_04649,7
00058729596_04650,3
00057749596_04651,7
00057749596_04652,7
00057749596_04653,7
00058729596_04654,3
00058729596_04655,3
00058729596_04656,3
00058729596_04657,3
00058729596_04658,3
00058729596_04659,3
00058729596_04660,3
00058729596_04661,3
00058729596_04662,3
00058729596_04663,3
00058729596_04664,3
00058729596_04665,3
00058729596_04666,3
00058729596_04667,3
00058729596_04668,3
00058729596_04669,3
00058729596_04670,3
00061619596_04671,2
00061619596_04672,2
00061619596_04673,2
00061619596_04674,2
00061619596_04675,2
00061829596_04676,2
00061829596_04677,2
00061829596_04678,2
00061829596_04679,2
00061829596_04680,2
00061829596_04681,2
00061829596_04682,2
00061829596_04683,2
00061829596_04684,2
00062189596_04685,2
00062189596_04686,2
00062189596_04687,2
00062189596_04688,2
00062339596_04689,3
00062339596_04690,3
00062339596_04691,3
00062389596_04692,2
00062339596_04693,3
00062339596_04694,3
00062519596_04695,3
00062519596_04696,3
00062519596_04697,3
00062519596_04698,3
00062519596_04699,3
00062609596_04700,2
00062609596_04701,2
00062609596_04702,2
00062609596_04703,2
00062609596_04704,2
00062829596_04705,2
00062829596_04706,2
00062829596_04707,2
00063679596_04708,2
00063679596_04709,2
00063679596_04710,2
00063679596_04711,2
00063679596_04712,2
00063679596_04713,2
00063679596_04714,2
00063989596_04715,3
00063989596_04716,3
00063989596_04717,3
00064269596_04718,2
00063989596_04719,3
00063989596_04720,3
00063989596_04721,3
00063989596_04722,3
00064449596_04723,2
00063989596_04724,3
00063989596_04725,3
00063989596_04726,3
00063989596_04727,3
00063679596_04728,2
00063989596_04729,3
00063989596_04730,3
00063989596_04731,3
00063989596_04732,3
00065009596_04733,3
00065009596_04734,3
00065009596_04735,3
00065009596_04736,3
00065009596_04737,3
00065009596_04738,3
00065009596_04739,3
00065009596_04740,3
00065009596_04741,3
00065009596_04742,3
00065009596_04743,3
00065009596_04744,3
00065789596_04745,7
00066209596_04746,2
00065789596_04747,7
00066209596_04748,2
00065789596_04749,7
00066209596_04750,2
00065789596_04751,7
00066209596_04752,2
00066209596_04753,2
00066209596_04754,2
00066209596_04755,2
00065789596_04756,7
00065789596_04757,7
00066209596_04758,2
00065789596_04759,7
00066209596_04760,2
00065789596_04761,7
00066209596_04762,2
00065789596_04763,7
00065789596_04764,7
00065789596_04765,7
00065789596_04766,7
00065789596_04767,7
00065789596_04768,7
00065789596_04769,7
00065789596_04770,7
00065789596_04771,7
00065789596_04772,7
00066869596_04773,3
00065789596_04774,7
00066869596_04775,3
00066819596_04776,2
00065789596_04777,7
00066869596_04778,3
00066819596_04779,2
00065789596_04780,7
00066819596_04781,2
00066819596_04782,2
00066819596_04783,2
00066819596_04784,2
00066819596_04785,2
00065789596_04786,7
00065789596_04787,7
00065789596_04788,7
00066819596_04789,2
00065789596_04790,7
00066819596_04791,2
00065789596_04792,7
00065789596_04793,7
00065789596_04794,7
00065789596_04795,7
00065789596_04796,7
00066819596_04797,2
00065789596_04798,7
00066819596_04799,2
00065789596_04800,7
00065789596_04801,7
00065789596_04802,7
00066819596_04803,2
00066819596_04804,2
00066819596_04805,2
00065789596_04806,7
00065789596_04807,7
00065789596_04808,7
00065789596_04809,7
00067919596_04810,3
00067919596_04811,3
00067919596_04812,3
00067919596_04813,3
00065789596_04814,7
00065789596_04815,7
00065789596_04816,7
00065789596_04817,7
00065789596_04818,7
00065789596_04819,7
00065789596_04820,7
00065789596_04821,7
00065789596_04822,7
00065789596_04823,7
00065789596_04824,7
00068119596_04825,3
00068119596_04826,3
00065789596_04827,7
00068119596_04828,3
00065789596_04829,7
00065789596_04830,7
00065789596_04831,7
00065789596_04832,7
00065789596_04833,7
00065789596_04834,7
00065789596_04835,7
00065789596_04836,7
00065789596_04837,7
00065789596_04838,7
00065789596_04839,7
00068419596_04840,3
00068429596_04841,2
00065789596_04842,7
00068429596_04843,2
00065789596_04844,7
00065789596_04845,7
00065789596_04846,7
00065789596_04847,7
00065789596_04848,7
00065789596_04849,7
00068669596_04850,3
00065789596_04851,7
00068669596_04852,3
00065789596_04853,7
00068669596_04854,3
00065789596_04855,7
00068669596_04856,3
00065789596_04857,7
00068669596_04858,3
00065789596_04859,7
00068669596_04860,3
00065789596_04861,7
00068669596_04862,3
00065789596_04863,7
00065789596_04864,7
00068669596_04865,3
00069109596_04866,2
00068669596_04867,3
00069109596_04868,2
00069169596_04869,2
00065789596_04870,7
00069169596_04871,2
00065789596_04872,7
00069169596_04873,2
00068669596_04874,3
00065789596_04875,7
00069169596_04876,2
00069119596_04877,2
00068669596_04878,3
00065789596_04879,7
00069119596_04880,2
00065789596_04881,7
00069119596_04882,2
00069169596_04883,2
00069709596_04884,2
00069889596_04885,3
00069119596_04886,2
00069169596_04887,2
00069709596_04888,2
00069889596_04889,3
00069169596_04890,2
00069999596_04891,3
00069119596_04892,2
00069999596_04893,3
00069119596_04894,2
00069999596_04895,3
00069119596_04896,2
00069999596_04897,3
00069119596_04898,2
00069999596_04899,3
00069119596_04900,2
00069119596_04901,2
00069119596_04902,2
00069119596_04903,2
00070549596_04904,2
00070549596_04905,2
00069119596_04906,2
00070549596_04907,2
00070549596_04908,2
00070549596_04909,2
00070859596_04910,2
00070549596_04911,2
00069119596_04912,2
00070549596_04913,2
00070549596_04914,2
00070989596_04915,2
00069119596_04916,2
00069119596_04917,2
00069119596_04918,2
00071289596_04919,7
00069119596_04920,2
00071319596_04921,2
00071289596_04922,7
00069119596_04923,2
00071319596_04924,2
00071289596_04925,7
00069119596_04926,2
00071319596_04927,2
00071289596_04928,7
00071319596_04929,2
00071289596_04930,7
00071319596_04931,2
00071289596_04932,7
00071319596_04933,2
00071289596_04934,7
00071759596_04935,3
00071319596_04936,2
00071289596_04937,7
00071759596_04938,3
00071289596_04939,7
00071219596_04940,3
00071289596_04941,7
00071819596_04942,2
00071759596_04943,3
00071289596_04944,7
00071819596_04945,2
00071759596_04946,3
00071289596_04947,7
00071819596_04948,2
00071759596_04949,3
00071289596_04950,7
00071819596_04951,2
00072049596_04952,2
00072049596_04953,2
00071289596_04954,7
00071289596_04955,7
00071759596_04956,3
00071289596_04957,7
00071819596_04958,2
00071289596_04959,7
00072209596_04960,3
00071759596_04961,3
00071819596_04962,2
00071289596_04963,7
00071759596_04964,3
00071819596_04965,2
00071289596_04966,7
00071759596_04967,3
00071759596_04968,3
00071759596_04969,3
00072479596_04970,2
00072479596_04971,2
00071759596_04972,3
00071759596_04973,3
00071759596_04974,3
00072589596_04975,2
00071759596_04976,3
00072589596_04977,2
00071759596_04978,3
00071759596_04979,3
00071759596_04980,3
00072589596_04981,2
00072479596_04982,2
00072589596_04983,2
00072589596_04984,2
00072589596_04985,2
00071759596_04986,3
00071759596_04987,3
00072479596_04988,2
00072479596_04989,2
00071759596_04990,3
00071759596_04991,3
00000999597_04992,13
00000999597_04993,13
00000999597_04994,13
00000999597_04995,13
00000999597_04996,13
00000999597_04997,13
00000999597_04998,13
00000999597_04999,13
00000999597_05000,13
00000999597_05001,13
00000999597_05002,13
00000999597_05003,13
00000999597_05004,13
00000999597_05005,13
00000999597_05006,13
00000999597_05007,13
00001399597_05008,13
00001399597_05009,13
00001399597_05010,13
00001399597_05011,13
00001399597_05012,13
00001399597_05013,13
00001399597_05014,13
00001399597_05015,13
00001399597_05016,13
00001399597_05017,13
00001399597_05018,13
00001399597_05019,13
00001399597_05020,13
00001399597_05021,13
00001399597_05022,13
00001399597_05023,13
00001399597_05024,13
00001399597_05025,13
00001399597_05026,13
00001399597_05027,13
00001399597_05028,13
00001399597_05029,13
00001399597_05030,13
00001399597_05031,13
00001399597_05032,13
00001399597_05033,13
00001399597_05034,13
00001399597_05035,13
00001399597_05036,13
00001399597_05037,13
00001399597_05038,13
00001399597_05039,13
00001399597_05040,13
00001399597_05041,13
00001399597_05042,13
00001399597_05043,13
00001399597_05044,13
00001399597_05045,13
00001399597_05046,13
00001399597_05047,13
00001399597_05048,13
00001399597_05049,13
00001399597_05050,13
00001399597_05051,13
00001399597_05052,13
00001399597_05053,13
00001399597_05054,13
00002919597_05055,13
00002919597_05056,13
00002919597_05057,13
00002919597_05058,13
00002919597_05059,13
00002919597_05060,13
00002919597_05061,13
00002919597_05062,13
00002919597_05063,13
00002919597_05064,13
00002919597_05065,13
00002919597_05066,13
00003939597_05067,13
00003939597_05068,13
00003939597_05069,13
00003939597_05070,13
00003939597_05071,13
00003939597_05072,13
00003939597_05073,13
00003939597_05074,13
00003939597_05075,13
00003939597_05076,13
00004479597_05077,13
00004479597_05078,13
00004479597_05079,13
00004479597_05080,13
00004479597_05081,13
00004479597_05082,13
00004479597_05083,13
00004479597_05084,13
00004479597_05085,13
00004479597_05086,13
00004479597_05087,13
00004479597_05088,13
00590959702_05089,2
00590959702_05090,2
00006389597_05091,1
00006389597_05092,1
00006389597_05093,1
00007729597_05094,13
00006389597_05095,1
00007729597_05096,13
00006389597_05097,1
00007729597_05098,13
00006389597_05099,1
00007729597_05100,13
00007729597_05101,13
00007729597_05102,13
00006389597_05103,1
00006389597_05104,1
00007729597_05105,13
00007729597_05106,13
00007729597_05107,13
00007729597_05108,13
00007729597_05109,13
00007729597_05110,13
00007729597_05111,13
00007729597_05112,13
00007729597_05113,13
00007729597_05114,13
00007729597_05115,13
00007729597_05116,13
00007729597_05117,13
00007729597_05118,13
00008919597_05119,8
00008919597_05120,8
00008919597_05121,8
00008919597_05122,8
00008919597_05123,8
00009299597_05124,8
00009989597_05125,1
00009989597_05126,1
00009989597_05127,1
00009989597_05128,1
00009989597_05129,1
00009989597_05130,1
00009989597_05131,1
00009989597_05132,1
00009989597_05133,1
00009989597_05134,1
00009989597_05135,1
00010669597_05136,8
00009989597_05137,1
00009989597_05138,1
00009989597_05139,1
00009989597_05140,1
00009989597_05141,1
00009989597_05142,1
00009989597_05143,1
00009989597_05144,1
00009989597_05145,1
00011659597_05146,1
00011659597_05147,1
00011659597_05148,1
00011659597_05149,1
00011659597_05150,1
00011659597_05151,1
00012449597_05152,1
00012449597_05153,1
00012739597_05154,1
00012739597_05155,1
00012739597_05156,1
00012739597_05157,1
00012739597_05158,1
00012739597_05159,1
00012739597_05160,1
00013519597_05161,1
00012739597_05162,1
00012739597_05163,1
00012739597_05164,1
00012739597_05165,1
00012739597_05166,1
00012739597_05167,1
00012739597_05168,1
00012739597_05169,1
00012739597_05170,1
00015009597_05171,1
00015009597_05172,1
00015009597_05173,1
00015009597_05174,1
00015009597_05175,1
00017259597_05176,1
00017259597_05177,1
00018049597_05178,1
00019459597_05179,13
00019399597_05180,1
00019459597_05181,13
00019399597_05182,1
00019399597_05183,1
00019459597_05184,13
00019459597_05185,13
00019459597_05186,13
00019459597_05187,13
00020999597_05188,13
00020999597_05189,13
00021379597_05190,1
00021379597_05191,1
00022429597_05192,6
00023979597_05193,6
00023979597_05194,6
00023979597_05195,6
00023979597_05196,6
00023979597_05197,6
00023979597_05198,6
00024219597_05199,20
00023979597_05200,6
00024219597_05201,20
00023979597_05202,6
00024219597_05203,20
00023979597_05204,6
00024219597_05205,20
00023979597_05206,6
00024219597_05207,20
00023979597_05208,6
00024219597_05209,20
00023979597_05210,6
00024219597_05211,20
00024219597_05212,20
00023979597_05213,6
00024219597_05214,20
00023979597_05215,6
00024219597_05216,20
00024219597_05217,20
00024219597_05218,20
00023979597_05219,6
00023979597_05220,6
00024769597_05221,1
00024769597_05222,1
00024769597_05223,1
00024769597_05224,1
00024769597_05225,1
00024769597_05226,1
00026439597_05227,1
00026439597_05228,1
00026439597_05229,1
00024769597_05230,1
00024769597_05231,1
00024769597_05232,1
00024769597_05233,1
00024769597_05234,1
00024769597_05235,1
00024769597_05236,1
00024769597_05237,1
00024769597_05238,1
00024769597_05239,1
00024769597_05240,1
00024769597_05241,1
00024769597_05242,1
00024769597_05243,1
00024769597_05244,1
00024769597_05245,1
00024769597_05246,1
00024769597_05247,1
00024769597_05248,1
00024769597_05249,1
00024769597_05250,1
00024769597_05251,1
00024769597_05252,1
00024769597_05253,1
00024769597_05254,1
00024769597_05255,1
00024769597_05256,1
00024769597_05257,1
00024769597_05258,1
00024769597_05259,1
00024769597_05260,1
00024769597_05261,1
00024769597_05262,1
00024769597_05263,1
00029249597_05264,1
00029249597_05265,1
00030069597_05266,1
00030659597_05267,1
00030659597_05268,1
00030659597_05269,1
00030959597_05270,1
03269959708_05271,8
03269959708_05272,8
03269959708_05273,8
00030959597_05274,1
03269959708_05275,8
00030959597_05276,1
00033079597_05277,1
00030959597_05278,1
00033079597_05279,1
00000029598_05280,1
00000009598_05281,1
00000029598_05282,1
00000009598_05283,1
00000029598_05284,1
00000009598_05285,1
00000029598_05286,1
00000009598_05287,1
00000009598_05288,1
00000029598_05289,1
00000029598_05290,1
00000039598_05291,1
00000479598_05292,1
00000029598_05293,1
00000589598_05294,1
00000589598_05295,1
00000029598_05296,1
00000039598_05297,1
00000589598_05298,1
00000039598_05299,1
00000029598_05300,1
00000039598_05301,1
00000029598_05302,1
00000589598_05303,1
00001239598_05304,1
00000589598_05305,1
00000029598_05306,1
00000039598_05307,1
00000589598_05308,1
00000029598_05309,1
00000039598_05310,1
00000029598_05311,1
00000039598_05312,1
00000589598_05313,1
00000029598_05314,1
00000029598_05315,1
00000589598_05316,1
00000029598_05317,1
00000029598_05318,1
00000039598_05319,1
00000589598_05320,1
00000029598_05321,1
00000039598_05322,1
00000589598_05323,1
00000039598_05324,1
00000029598_05325,1
00000589598_05326,1
00000589598_05327,1
00000039598_05328,1
00000589598_05329,1
00000039598_05330,1
00000029598_05331,1
00000029598_05332,1
00000589598_05333,1
00002819598_05334,1
00000029598_05335,1
00000589598_05336,1
00002819598_05337,1
00000039598_05338,1
00000589598_05339,1
00000589598_05340,1
00000029598_05341,1
00000039598_05342,1
00000039598_05343,1
00000039598_05344,1
00000029598_05345,1
00000039598_05346,1
00000029598_05347,1
00000029598_05348,1
00000589598_05349,1
00000029598_05350,1
00000009598_05351,1
00000009598_05352,1
00000029598_05353,1
00000039598_05354,1
00000029598_05355,1
00000039598_05356,1
00000589598_05357,1
00000029598_05358,1
00000009598_05359,1
00002609598_05360,1
00000029598_05361,1
00000009598_05362,1
00002019598_05363,1
00000009598_05364,1
00002609598_05365,1
00000009598_05366,1
00002019598_05367,1
00002609598_05368,1
00000009598_05369,1
00002609598_05370,1
00000589598_05371,1
00002609598_05372,1
00000589598_05373,1
00000589598_05374,1
00002609598_05375,1
00000589598_05376,1
00002609598_05377,1
00000589598_05378,1
00000009598_05379,1
00005069598_05380,4
00005069598_05381,4
00005299598_05382,1
00002609598_05383,1
00005299598_05384,1
00002609598_05385,1
00000009598_05386,1
00005069598_05387,4
00002609598_05388,1
00005069598_05389,4
00005299598_05390,1
00005299598_05391,1
00002609598_05392,1
00005069598_05393,4
00005299598_05394,1
00002609598_05395,1
00002609598_05396,1
00005299598_05397,1
00005909598_05398,1
